flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-54186-5052,127.0.0.1,127.0.0.1,54186,5052,0.013076543807983398,7,459,7,0,459,0,535.3096431892355,35101.018031979875,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54187-5052,127.0.0.1,127.0.0.1,54187,5052,0.012754440307617188,7,459,7,0,459,0,548.8284731568715,35987.467025572005,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54188-5052,127.0.0.1,127.0.0.1,54188,5052,0.01353597640991211,7,459,7,0,459,0,517.1403811603903,33909.63356465988,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54189-5052,127.0.0.1,127.0.0.1,54189,5052,0.013870477676391602,7,459,7,0,459,0,504.6689929009746,33091.86682022105,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54190-5052,127.0.0.1,127.0.0.1,54190,5052,0.01572418212890625,7,459,7,0,459,0,445.1741872877244,29190.707423580785,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54191-5052,127.0.0.1,127.0.0.1,54191,5052,0.015216350555419922,7,459,7,0,459,0,460.0314625050923,30164.92018426248,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54192-5052,127.0.0.1,127.0.0.1,54192,5052,0.015463113784790039,7,459,7,0,459,0,452.6901953528532,29683.54280956566,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54193-5052,127.0.0.1,127.0.0.1,54193,5052,0.013999223709106445,7,459,7,0,459,0,500.02772621217025,32787.53233305516,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54194-5052,127.0.0.1,127.0.0.1,54194,5052,0.014578580856323242,7,459,7,0,459,0,480.1564753790047,31484.54602842331,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54195-5052,127.0.0.1,127.0.0.1,54195,5052,0.013049602508544922,7,459,7,0,459,0,536.4148061533964,35173.48514634414,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54196-5052,127.0.0.1,127.0.0.1,54196,5052,0.013273477554321289,7,459,7,0,459,0,527.367449212365,34580.23702692508,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54197-5052,127.0.0.1,127.0.0.1,54197,5052,0.013542890548706055,7,459,7,0,459,0,516.8763621639702,33892.321461894615,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54198-5052,127.0.0.1,127.0.0.1,54198,5052,0.01407313346862793,7,459,7,0,459,0,497.4016636454504,32615.33765903739,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54199-5052,127.0.0.1,127.0.0.1,54199,5052,0.012094974517822266,7,459,7,0,459,0,578.7527695643604,37949.645890005915,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54200-5052,127.0.0.1,127.0.0.1,54200,5052,0.013548851013183594,7,459,7,0,459,0,516.6489758569719,33877.41141690716,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54201-5052,127.0.0.1,127.0.0.1,54201,5052,0.015030145645141602,7,459,7,0,459,0,465.73068320616744,30538.626227375833,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54202-5052,127.0.0.1,127.0.0.1,54202,5052,0.013385772705078125,7,459,7,0,459,0,522.9432886862354,34290.13850099743,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54203-5052,127.0.0.1,127.0.0.1,54203,5052,0.012410879135131836,7,459,7,0,459,0,564.0212851791374,36983.68141388916,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54204-5052,127.0.0.1,127.0.0.1,54204,5052,0.015568971633911133,7,459,7,0,459,0,449.6122264590129,29481.71599209813,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54205-5052,127.0.0.1,127.0.0.1,54205,5052,0.013614177703857422,7,459,7,0,459,0,514.1698714580925,33714.85299989492,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54206-5052,127.0.0.1,127.0.0.1,54206,5052,0.01380777359008789,7,459,7,0,459,0,506.9608039506855,33242.144144766375,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54207-5052,127.0.0.1,127.0.0.1,54207,5052,0.012837409973144531,7,459,7,0,459,0,545.2813312532502,35754.87586360597,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54208-5052,127.0.0.1,127.0.0.1,54208,5052,0.013991117477416992,7,459,7,0,459,0,500.31743435066375,32806.52890956495,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
