flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-5051-52382,127.0.0.1,127.0.0.1,5051,52382,0.004305601119995117,9,666,9,0,666,0,2090.3004596046294,154682.23401074257,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52383,127.0.0.1,127.0.0.1,5051,52383,0.0042150020599365234,9,666,9,0,666,0,2135.230273205498,158007.04021720684,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52384,127.0.0.1,127.0.0.1,5051,52384,0.004361629486083984,9,666,9,0,666,0,2063.4489996720235,152695.22597572976,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52385,127.0.0.1,127.0.0.1,5051,52385,0.004815101623535156,9,666,9,0,666,0,1869.1194295900177,138314.8377896613,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52386,127.0.0.1,127.0.0.1,5051,52386,0.005225419998168945,9,666,9,0,666,0,1722.3495916411919,127453.86978144819,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52387,127.0.0.1,127.0.0.1,5051,52387,0.0040247440338134766,9,666,9,0,666,0,2236.167051714946,165476.36182690598,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52388,127.0.0.1,127.0.0.1,5051,52388,0.0036041736602783203,9,666,9,0,666,0,2497.104981147053,184785.76860488192,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52389,127.0.0.1,127.0.0.1,5051,52389,0.003416299819946289,9,666,9,0,666,0,2634.429199525438,194947.7607648824,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52390,127.0.0.1,127.0.0.1,5051,52390,0.324674129486084,10,710,10,0,710,0,30.800113380849506,2186.808050040315,71.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52391,127.0.0.1,127.0.0.1,5051,52391,0.0029642581939697266,9,666,9,0,666,0,3036.172766025899,224676.7846859165,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52392,127.0.0.1,127.0.0.1,5051,52392,0.3323218822479248,10,710,10,0,710,0,30.09130765737424,2136.482843673571,71.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52393,127.0.0.1,127.0.0.1,5051,52393,0.00371551513671875,9,666,9,0,666,0,2422.2751540041068,179248.3613963039,74.0,44,219,0,0,0,BRUTE_FORCE
