timestamp,src_ip,dst_ip,icmp_type,icmp_code,frame_length,ttl,label
1786194674.8748453,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194674.8750856,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194674.9945085,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194674.9947295,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.0488117,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.0490496,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.0956688,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.095874,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.1189902,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.1190746,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.2022316,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.2025197,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.2689817,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.2692304,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.3295095,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.3297405,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.3828926,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.3830223,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.438701,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.4389215,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.5165565,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.516637,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.5897932,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.5900185,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.6578236,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.657909,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.7399437,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.740023,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.812482,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.8127265,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.8895693,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.8897805,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194675.9748895,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194675.9749756,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.062064,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.0623052,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.119429,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.1195319,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.1721554,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.1722941,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.2255843,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.225669,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.26034,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.2605188,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.296135,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.2962842,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.3339124,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.333998,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.365285,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.3654127,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.4259307,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.426051,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.4847264,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.4848506,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.5473323,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.5474448,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.598988,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.599093,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.64089,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.6410275,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.6897993,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.6898856,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.7322702,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.7323763,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.7868612,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.7870722,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.859435,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.8596427,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.9179688,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.9180896,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194676.972401,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194676.972653,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.0274289,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.027657,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.1082995,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.108534,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.1674337,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.1676915,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.2257178,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.2257984,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.2883167,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.288418,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.3424084,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.3425117,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.4098978,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.409979,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.45407,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.454164,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.5146477,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.5148816,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.5505793,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.5506573,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.6078045,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.6080794,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.6525855,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.6528215,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.6926725,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.6927629,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.7332673,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.7333426,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.7791212,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.7791913,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.810755,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.8108363,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.8705723,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.8707952,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.9102764,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.9103496,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.943296,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.9433856,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194677.9766,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194677.9766686,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.0082302,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.0084693,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.0341496,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.034389,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.06993,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.0700197,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.1050444,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.105247,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.1435797,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.14365,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.1893053,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.1895475,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.225589,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.2258227,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.2835066,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.2835944,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.3257096,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.325787,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.375429,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.3755133,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.4096353,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.4097395,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.4469364,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.4470294,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.4853735,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.485448,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.52354,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.5236216,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.5431104,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.5431867,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.574002,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.57408,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.6292634,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.6294897,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.6564424,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.6565273,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.6990712,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.699292,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.7324104,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.7324817,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.7685618,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.768634,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.7834044,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.7834733,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.8109963,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.811092,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.8310924,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.8312244,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.859557,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.859648,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.8748143,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.8748872,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.902468,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.902566,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.9165857,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.916673,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.927539,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.9276085,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194678.9518614,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194678.9519548,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194679.0075932,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194679.0077343,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194679.2802985,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194679.280509,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194679.3878644,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194679.3879497,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194679.6251724,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194679.6254177,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194680.0039504,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194680.0040505,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194680.2809305,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194680.2810063,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194680.4944797,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194680.494562,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194680.6369069,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194680.637,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194680.8110836,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194680.8113086,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194681.0109644,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194681.0110507,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194681.1885307,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194681.1886055,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194681.371714,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194681.3719196,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194681.5719984,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194681.5722165,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194681.75004,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194681.7501786,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194681.9204535,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194681.9205687,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.0924969,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.092728,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.2102427,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.2103856,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.320933,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.3211408,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.4270053,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.4272156,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.527049,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.5272245,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.7200944,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.7201731,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194682.8626,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194682.862892,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.0097508,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.009862,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.0940728,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.094286,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.2257311,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.2258248,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.3642576,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.3643322,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.5307865,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.5308683,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.6636665,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.6638741,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.7854898,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.7857108,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.8687155,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.8689263,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194683.9554913,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194683.955582,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194684.0898476,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194684.089945,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194684.262892,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194684.2630556,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194684.4814796,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194684.481688,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194684.647532,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194684.6477675,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194684.8136823,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194684.813911,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194684.9882867,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194684.9885159,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.1446474,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.1447468,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.3293083,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.32939,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.423166,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.4233954,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.5091212,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.5093355,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.5911672,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.5913663,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.662283,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.6623774,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.7217064,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.7217867,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.781214,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.7813225,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.8633022,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.8635287,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.92785,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.927962,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194685.9932601,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194685.993482,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.052971,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.0531762,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.1160097,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.1160884,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.2003436,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.2006037,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.2982814,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.298491,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.4127798,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.4130325,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.5344183,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.5345562,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.6621296,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.6622145,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.8010287,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.8011131,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194686.9262075,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194686.9262888,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.0929852,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.0930731,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.2597797,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.25986,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.372035,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.372121,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.4745052,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.4745996,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.577302,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.5775125,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.6378212,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.6380355,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.738847,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.738969,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.8298674,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.8299613,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.8809226,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194687.8811069,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194687.9847755,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
