flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label,source_dataset,avg_udp_length,min_udp_length,max_udp_length,total_requests,request_rate,avg_uri_length,max_uri_length,avg_query_length,avg_special_char_count,total_angle_bracket_count,total_script_keyword_count,total_event_handler_count,total_encoded_char_count,avg_user_agent_length,avg_frame_length,max_frame_length,icmp_request_count,icmp_reply_count,icmp_other_count,request_reply_ratio,avg_ttl
127.0.0.1-127.0.0.1-5051-58784,127.0.0.1,127.0.0.1,5051.0,58784.0,0.3254621028900146,10.0,712,10.0,0.0,712.0,0.0,30.725543500157865,2187.65869721124,71.2,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58785,127.0.0.1,127.0.0.1,5051.0,58785.0,0.0068678855895996,9.0,668,9.0,0.0,668.0,0.0,1310.4469902103729,97264.28771783656,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58786,127.0.0.1,127.0.0.1,5051.0,58786.0,0.0052595138549804,9.0,668,9.0,0.0,668.0,0.0,1711.18476881233,127007.93617407072,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58787,127.0.0.1,127.0.0.1,5051.0,58787.0,0.0035746097564697,8.0,624,8.0,0.0,624.0,0.0,2238.0065363836457,174564.50983792436,78.0,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58788,127.0.0.1,127.0.0.1,5051.0,58788.0,0.0059280395507812,9.0,668,9.0,0.0,668.0,0.0,1518.208494208494,112684.80823680824,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58789,127.0.0.1,127.0.0.1,5051.0,58789.0,0.0041835308074951,9.0,668,9.0,0.0,668.0,0.0,2151.292870576167,159673.7375049866,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58790,127.0.0.1,127.0.0.1,5051.0,58790.0,0.0042779445648193,9.0,668,9.0,0.0,668.0,0.0,2103.8140779133923,156149.75600512736,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58791,127.0.0.1,127.0.0.1,5051.0,58791.0,0.0044631958007812,9.0,668,9.0,0.0,668.0,0.0,2016.492307692308,149668.54017094016,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58792,127.0.0.1,127.0.0.1,5051.0,58792.0,0.0057251453399658,9.0,668,9.0,0.0,668.0,0.0,1572.0124932328322,116678.26060883688,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58793,127.0.0.1,127.0.0.1,5051.0,58793.0,0.0055124759674072,9.0,668,9.0,0.0,668.0,0.0,1632.6601790579991,121179.66662341596,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58794,127.0.0.1,127.0.0.1,5051.0,58794.0,0.0060579776763916,9.0,668,9.0,0.0,668.0,0.0,1485.6442992640402,110267.8213231532,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58795,127.0.0.1,127.0.0.1,5051.0,58795.0,0.007676362991333,9.0,668,9.0,0.0,668.0,0.0,1172.4302264186103,87020.37680529241,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58796,127.0.0.1,127.0.0.1,5051.0,58796.0,0.0054106712341308,9.0,668,9.0,0.0,668.0,0.0,1663.3795716929585,123459.72821009958,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58797,127.0.0.1,127.0.0.1,5051.0,58797.0,0.0059914588928222,9.0,668,9.0,0.0,668.0,0.0,1502.1383207321926,111492.04424990051,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58798,127.0.0.1,127.0.0.1,5051.0,58798.0,0.0098979473114013,9.0,668,9.0,0.0,668.0,0.0,909.2794411658437,67488.74074430928,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58799,127.0.0.1,127.0.0.1,5051.0,58799.0,0.0040462017059326,9.0,668,9.0,0.0,668.0,0.0,2224.3082906133995,165093.10423663896,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58800,127.0.0.1,127.0.0.1,5051.0,58800.0,0.0077276229858398,9.0,668,9.0,0.0,668.0,0.0,1164.653091447612,86443.14056522275,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58801,127.0.0.1,127.0.0.1,5051.0,58801.0,0.0059385299682617,9.0,668,9.0,0.0,668.0,0.0,1515.5265778063274,112485.75044162518,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58802,127.0.0.1,127.0.0.1,5051.0,58802.0,0.0062031745910644,9.0,668,9.0,0.0,668.0,0.0,1450.870013067876,107686.79652548236,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58803,127.0.0.1,127.0.0.1,5051.0,58803.0,0.0051405429840087,9.0,668,9.0,0.0,668.0,0.0,1750.787811326005,129947.36199619684,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58804,127.0.0.1,127.0.0.1,5051.0,58804.0,0.0066678524017333,9.0,668,9.0,0.0,668.0,0.0,1349.7599313476596,100182.1815711374,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58805,127.0.0.1,127.0.0.1,5051.0,58805.0,0.0065584182739257,9.0,668,9.0,0.0,668.0,0.0,1372.2820997527992,101853.82695942998,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58806,127.0.0.1,127.0.0.1,5051.0,58806.0,0.0040383338928222,9.0,668,9.0,0.0,668.0,0.0,2228.6418703506906,165414.75215491792,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58807,127.0.0.1,127.0.0.1,5051.0,58807.0,0.0044152736663818,9.0,668,9.0,0.0,668.0,0.0,2038.3787461526,151293.00026999298,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58808,127.0.0.1,127.0.0.1,5051.0,58808.0,0.0035371780395507,9.0,668,9.0,0.0,668.0,0.0,2544.4011863035857,188851.1102723106,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58809,127.0.0.1,127.0.0.1,5051.0,58809.0,0.0063478946685791,9.0,668,9.0,0.0,668.0,0.0,1417.7929014084507,105231.73979342724,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58810,127.0.0.1,127.0.0.1,5051.0,58810.0,0.00339937210083,9.0,668,9.0,0.0,668.0,0.0,2647.54776265956,196506.8783840651,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58811,127.0.0.1,127.0.0.1,5051.0,58811.0,0.0047035217285156,9.0,668,9.0,0.0,668.0,0.0,1913.4598540145985,142021.24249797242,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58812,127.0.0.1,127.0.0.1,5051.0,58812.0,0.0051651000976562,9.0,668,9.0,0.0,668.0,0.0,1742.463810930576,129329.53618906942,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58813,127.0.0.1,127.0.0.1,5051.0,58813.0,0.0037930011749267,9.0,668,9.0,0.0,668.0,0.0,2372.791250235716,176113.8394619398,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58814,127.0.0.1,127.0.0.1,5051.0,58814.0,0.0051372051239013,9.0,668,9.0,0.0,668.0,0.0,1751.9253724416392,130031.79431011276,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58815,127.0.0.1,127.0.0.1,5051.0,58815.0,0.0042791366577148,9.0,668,9.0,0.0,668.0,0.0,2103.227991976822,156106.2554045019,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58816,127.0.0.1,127.0.0.1,5051.0,58816.0,0.004892349243164,9.0,668,9.0,0.0,668.0,0.0,1839.60701754386,136539.7208576998,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58817,127.0.0.1,127.0.0.1,5051.0,58817.0,0.0062963962554931,9.0,668,9.0,0.0,668.0,0.0,1429.3890719073042,106092.43333711992,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58818,127.0.0.1,127.0.0.1,5051.0,58818.0,0.0046992301940917,9.0,668,9.0,0.0,668.0,0.0,1915.207305936073,142150.94226281074,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58819,127.0.0.1,127.0.0.1,5051.0,58819.0,0.0064072608947753,9.0,668,9.0,0.0,668.0,0.0,1404.6563965170797,104256.7192081566,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58820,127.0.0.1,127.0.0.1,5051.0,58820.0,0.0042381286621093,9.0,668,9.0,0.0,668.0,0.0,2123.578757875788,157616.73447344734,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58821,127.0.0.1,127.0.0.1,5051.0,58821.0,0.0050663948059082,9.0,668,9.0,0.0,668.0,0.0,1776.411105882353,131849.17985882354,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58822,127.0.0.1,127.0.0.1,5051.0,58822.0,0.0031390190124511,9.0,668,9.0,0.0,668.0,0.0,2867.137779128057,212805.33738417132,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58823,127.0.0.1,127.0.0.1,5051.0,58823.0,0.003960371017456,9.0,668,9.0,0.0,668.0,0.0,2272.5143579555715,168671.0656793691,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58824,127.0.0.1,127.0.0.1,5051.0,58824.0,0.0039491653442382,9.0,668,9.0,0.0,668.0,0.0,2278.9625694276747,169149.6662641874,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58825,127.0.0.1,127.0.0.1,5051.0,58825.0,0.0044355392456054,9.0,668,9.0,0.0,668.0,0.0,2029.0655772952048,150601.75618146636,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58826,127.0.0.1,127.0.0.1,5051.0,58826.0,0.003831148147583,9.0,668,9.0,0.0,668.0,0.0,2349.1652249673284,174360.26336424172,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58827,127.0.0.1,127.0.0.1,5051.0,58827.0,0.003246784210205,9.0,668,9.0,0.0,668.0,0.0,2771.973564400059,205742.0378910266,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58828,127.0.0.1,127.0.0.1,5051.0,58828.0,0.0044066905975341,9.0,668,9.0,0.0,668.0,0.0,2042.3489693231616,151587.67905643024,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58829,127.0.0.1,127.0.0.1,5051.0,58829.0,0.0204014778137207,9.0,668,9.0,0.0,668.0,0.0,441.1445132639944,32742.72609559425,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58830,127.0.0.1,127.0.0.1,5051.0,58830.0,0.0050032138824462,9.0,668,9.0,0.0,668.0,0.0,1798.8437455325231,133514.1802239695,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58831,127.0.0.1,127.0.0.1,5051.0,58831.0,0.0038366317749023,9.0,668,9.0,0.0,668.0,0.0,2345.807606263982,174111.05344270446,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58832,127.0.0.1,127.0.0.1,5051.0,58832.0,0.004481554031372,9.0,668,9.0,0.0,668.0,0.0,2008.2319519072191,149055.43820822472,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58833,127.0.0.1,127.0.0.1,5051.0,58833.0,0.0048804283142089,9.0,668,9.0,0.0,668.0,0.0,1844.1004396678063,136873.23263312163,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58834,127.0.0.1,127.0.0.1,5051.0,58834.0,0.3276712894439697,10.0,712,10.0,0.0,712.0,0.0,30.518389380312044,2172.909323878217,71.2,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58835,127.0.0.1,127.0.0.1,5051.0,58835.0,0.0177545547485351,9.0,668,9.0,0.0,668.0,0.0,506.91217704248805,37624.148251598,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58836,127.0.0.1,127.0.0.1,5051.0,58836.0,0.0047352313995361,9.0,668,9.0,0.0,668.0,0.0,1900.6462917275064,141070.19143044157,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58837,127.0.0.1,127.0.0.1,5051.0,58837.0,0.0050203800201416,9.0,668,9.0,0.0,668.0,0.0,1792.692976207437,133057.65645628533,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58838,127.0.0.1,127.0.0.1,5051.0,58838.0,0.0040407180786132,9.0,668,9.0,0.0,668.0,0.0,2227.3268822279915,165317.15081425538,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58839,127.0.0.1,127.0.0.1,5051.0,58839.0,0.0054171085357666,9.0,668,9.0,0.0,668.0,0.0,1661.4029312090138,123313.0175608468,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58840,127.0.0.1,127.0.0.1,5051.0,58840.0,0.003702163696289,9.0,668,9.0,0.0,668.0,0.0,2431.0108191653785,180435.0252447192,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58841,127.0.0.1,127.0.0.1,5051.0,58841.0,0.003864049911499,9.0,668,9.0,0.0,668.0,0.0,2329.162460665145,172875.6137471463,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58842,127.0.0.1,127.0.0.1,5051.0,58842.0,0.0053887367248535,9.0,668,9.0,0.0,668.0,0.0,1670.1502521900716,123962.263162552,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58843,127.0.0.1,127.0.0.1,5051.0,58843.0,0.0035827159881591,9.0,668,9.0,0.0,668.0,0.0,2512.060690756638,186450.72682504824,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58844,127.0.0.1,127.0.0.1,5051.0,58844.0,0.0037240982055664,9.0,668,9.0,0.0,668.0,0.0,2416.6924455825865,179372.28373879642,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58845,127.0.0.1,127.0.0.1,5051.0,58845.0,0.0058403015136718,9.0,668,9.0,0.0,668.0,0.0,1541.0163291966037,114377.65643370348,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58846,127.0.0.1,127.0.0.1,5051.0,58846.0,0.0052382946014404,9.0,668,9.0,0.0,668.0,0.0,1718.1164261981703,127522.41918893086,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58847,127.0.0.1,127.0.0.1,5051.0,58847.0,0.0090162754058837,9.0,668,9.0,0.0,668.0,0.0,998.1948858978766,74088.24264219795,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58848,127.0.0.1,127.0.0.1,5051.0,58848.0,0.004641056060791,9.0,668,9.0,0.0,668.0,0.0,1939.2138086920784,143932.75824514538,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58849,127.0.0.1,127.0.0.1,5051.0,58849.0,0.0053369998931884,9.0,668,9.0,0.0,668.0,0.0,1686.3406745588563,125163.95228947957,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58850,127.0.0.1,127.0.0.1,5051.0,58850.0,0.0054526329040527,9.0,668,9.0,0.0,668.0,0.0,1650.5787494534325,122509.62273721032,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58851,127.0.0.1,127.0.0.1,5051.0,58851.0,0.0046999454498291,9.0,668,9.0,0.0,668.0,0.0,1914.915842337544,142129.30918683103,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58852,127.0.0.1,127.0.0.1,5051.0,58852.0,0.005906343460083,9.0,668,9.0,0.0,668.0,0.0,1523.7854115367538,113098.73943406128,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58853,127.0.0.1,127.0.0.1,5051.0,58853.0,0.0045742988586425,8.0,624,8.0,0.0,624.0,0.0,1748.9019076409882,136414.3487959971,78.0,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58854,127.0.0.1,127.0.0.1,5051.0,58854.0,0.010927677154541,9.0,668,9.0,0.0,668.0,0.0,823.596805864642,61129.18514639787,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58855,127.0.0.1,127.0.0.1,5051.0,58855.0,0.0052738189697265,9.0,668,9.0,0.0,668.0,0.0,1706.54321880651,126663.43001808318,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58856,127.0.0.1,127.0.0.1,5051.0,58856.0,0.0042464733123779,9.0,668,9.0,0.0,668.0,0.0,2119.4057604850937,157307.0053337825,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58857,127.0.0.1,127.0.0.1,5051.0,58857.0,0.0048940181732177,9.0,668,9.0,0.0,668.0,0.0,1838.9796852925413,136493.1588639353,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58858,127.0.0.1,127.0.0.1,5051.0,58858.0,0.0056123733520507,9.0,668,9.0,0.0,668.0,0.0,1603.5996601529312,119022.73033135087,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58859,127.0.0.1,127.0.0.1,5051.0,58859.0,0.0058565139770507,9.0,668,9.0,0.0,668.0,0.0,1536.7503663898387,114061.02719426804,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58860,127.0.0.1,127.0.0.1,5051.0,58860.0,0.0051631927490234,9.0,668,9.0,0.0,668.0,0.0,1743.1074990764685,129377.31215367564,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58861,127.0.0.1,127.0.0.1,5051.0,58861.0,0.0068240165710449,9.0,668,9.0,0.0,668.0,0.0,1318.8713576968764,97889.5629935015,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58862,127.0.0.1,127.0.0.1,5051.0,58862.0,0.0066754817962646,9.0,668,9.0,0.0,668.0,0.0,1348.2172934747668,100067.68356012716,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
127.0.0.1-127.0.0.1-5051-58863,127.0.0.1,127.0.0.1,5051.0,58863.0,0.0096478462219238,9.0,668,9.0,0.0,668.0,0.0,932.8506894677012,69238.25117382494,74.22222222222223,44.0,219.0,0.0,0.0,0.0,BRUTE_FORCE,bruteforce_01_flows.csv,,,,,,,,,,,,,,,,,,,,,
